(scienceqa, train:1, text, single-hop)
(multimodalqa, train:b15f784ca119a746043c0beee5451be4, text+table, multi-hop)
(multimodalqa, train:3aad77cbba5a18c561106dee36e7617e, text, single-hop)
(multimodalqa, train:80cd1d6e56d89414915ebe3d9dd3efa8, text, single-hop)
(multimodalqa, train:89832658c0c986c48725f1d31cfea927, text+image+table, multi-hop)
(multimodalqa, train:096c0ec766c91f4b3950a20f75041a81, text+image+table, multi-hop)
(multimodalqa, train:be1a0d1c1afd084e57045ea611d34216, text+table, multi-hop)
(multimodalqa, train:3e142999f34c4af159c787aa69866713, text, single-hop)
(multimodalqa, train:4aa001aba669f0e1ee4ec1dffd30f5b1, text, single-hop)
(multimodalqa, train:33574209c1ec0f505b5558fe1d1c0d5d, text+table, multi-hop)
(multimodalqa, train:e61c8f07d9ef5a180cde8edf0b9de387, text+table, multi-hop)
(multimodalqa, train:972629632b7e6a553d58183baf2fc8fb, text, single-hop)
(multimodalqa, train:d37d29586801f2875ca02ab9b2fb672c, text, single-hop)
(multimodalqa, train:ef0ca33ea4956ba6b443f8f79619f812, text, single-hop)
(multimodalqa, train:c11d78aeb14d7d076366a6f28a21fa3f, text+image+table, multi-hop)
(multimodalqa, train:fc0df3a3e671d9b56a87281123b94910, text+image+table, multi-hop)
(multimodalqa, train:2d3daaec5e6ec6627a997710cc6e1c01, text+table, multi-hop)
(multimodalqa, train:6c488c53911a0471c0093e747dd5762c, text+table, multi-hop)
(multimodalqa, train:bc4b3ff912a676a223b7ebee50faeb5c, text, single-hop)
(multimodalqa, train:71c5f35cd764794459950bfe668d7577, text+image, multi-hop)
(multimodalqa, train:8d5c2ecb11642ab7bfe28c1791db4fa9, text, single-hop)
(multimodalqa, train:23473f47ad64cfccf57e2a970ae5a82f, text, single-hop)
(multimodalqa, train:1b19d1b114a9519892c2da63647e42ef, text+image, multi-hop)
(multimodalqa, train:2f393403bc39a74641b4247f813e6c59, text+image+table, multi-hop)
(multimodalqa, train:1313e9b1d3f32edada6f23237dc99738, text+image+table, multi-hop)
(multimodalqa, train:3f1b820808367fa46080e57e9c40527a, text+table, multi-hop)
(multimodalqa, train:c9ecf871ecffab3355a1418bd09627df, text+table, multi-hop)
(multimodalqa, train:6c42110fe72e7c494c11db1a40c59cda, text+table, multi-hop)
(multimodalqa, train:78a588163fd107a84ad8f75b212e4571, text+table, multi-hop)
(multimodalqa, train:65044ef2de5a43d0a9c5f8a0eea4a9c5, text, single-hop)
(multimodalqa, train:3b3e15af7902eb9bf0ab465350aa4a1a, text+image, multi-hop)
(multimodalqa, train:d5b641acffc12edd0aacb5e1260b64f2, text+table, multi-hop)
(multimodalqa, train:efbf9394d0ab7a8201eeebd942a04fbd, text+table, multi-hop)
(multimodalqa, train:cf735af68b235567a6ebded186b535fb, text+table, multi-hop)
(multimodalqa, train:e44b6e51be5161e5b3a940509bc3648b, text, single-hop)
(multimodalqa, train:f77279bc1f55391656eb2e39e28d4e62, text, single-hop)
(multimodalqa, train:59d517d9248b06c16c9e121b2aa4ecab, text+image, multi-hop)
(multimodalqa, train:eb94626f013edea4fce36b39187f4591, text+table, multi-hop)
(multimodalqa, train:ac086146d89f21dc2402fd01dc968606, text, single-hop)
(multimodalqa, train:f3f74ddf2f636313e7837fffdd056073, text, single-hop)
(multimodalqa, train:4f5eac45d04533075b6e37d9112e5d2c, text, single-hop)
(multimodalqa, train:6f0fe22b50939346d73cbe3498e58381, text+image+table, multi-hop)
(multimodalqa, train:0ccbafab85007e916bfcf6e00db825a6, text+image, multi-hop)
(multimodalqa, train:43e5b906f17a4c9155c7b0c9610a8ff9, text+table, multi-hop)
(multimodalqa, train:20d24b6bbc347dae696d5f3acd488678, text+image, multi-hop)
(multimodalqa, train:5b81279cbc6288c6684e1637710468e5, text, single-hop)
(multimodalqa, train:33fb39f16fcf82e7b304947b1bf3d35b, text, single-hop)
(multimodalqa, train:2ab9f0ce3490d9d5e090e7aaeee9384f, text, single-hop)
(multimodalqa, train:18ba8a3d3ccda15406b87ab5f30c83c8, text+image, multi-hop)
(multimodalqa, train:ed6287de15b90543f9d3662d1818132e, text+table, multi-hop)
(multimodalqa, train:3310028eefb38c80975746e36e1acfab, text+table, multi-hop)
(multimodalqa, train:9fc9db9725c2a0fc74ac985cd14f5e97, text+image+table, multi-hop)
(multimodalqa, train:dc4ba8ec9ecaa7e156d9daec1fd90d08, text+image, multi-hop)
(multimodalqa, train:d57e0083ae0e1d1f1d93723a75fd15c3, text, single-hop)
(multimodalqa, train:62770e986f96792755f915a75c148740, text, single-hop)
(multimodalqa, train:2937f18ce5f7b81e7c698ce4ef384ca1, text+image, multi-hop)
(multimodalqa, train:5a394f192caf32212cda82686b622c7b, text, single-hop)
(multimodalqa, train:fd467510f4c01d2471758efd8562ea96, text, single-hop)
(multimodalqa, train:f0eb22efd13c086d8f426c8bec1bbe7f, text+table, multi-hop)
(multimodalqa, train:b1a019b9674089243207212be6db0ad2, text, single-hop)
(multimodalqa, train:1312916c18a7dec9e1756c6dc7cbd6de, text+image+table, multi-hop)
(multimodalqa, train:3c7009379807ca52de0070312c62966e, text+table, multi-hop)
(multimodalqa, train:dee3ce9228bc6ccbad8a8de1dbd0f135, text+table, multi-hop)
(multimodalqa, train:2b1984f9915fcaae1f75b5c50562700b, text+image+table, multi-hop)
(multimodalqa, train:7b1c44144be4cf61e4592a7b94d6d11d, text+table, multi-hop)
(multimodalqa, train:099f3f9470ff1c68adcd26a432c5bc90, text+image, multi-hop)
(multimodalqa, train:016439f3d1ab3934bf0a2e6d8fdc1e94, text, single-hop)
(multimodalqa, train:19aaff80bb9dddc2e8747d0eae6d1e7b, text+table, multi-hop)
(multimodalqa, train:5d71f8345db89973318829f63d460222, text, single-hop)
(multimodalqa, train:1f653338172e4b81874ddf33bfa055ea, text+image, multi-hop)
(multimodalqa, train:25040ef6d9a8791c4ea147b1ae9a109f, text+image, multi-hop)
(multimodalqa, train:d03ad1e837acc5d16c39766ac9116b57, text+image, multi-hop)
(multimodalqa, train:78153d79f4b6dbbc76930e7e8c9b5f89, text+image, multi-hop)
(multimodalqa, train:93f6bf69c6044ec9cdc1e6f62711e7f2, text+image+table, multi-hop)
(multimodalqa, train:e420b3b75ed07a60cd8bb0660bce0d5b, text+image, multi-hop)
(multimodalqa, train:840028ee10431197d1d8332e9def2357, text+image+table, multi-hop)
(multimodalqa, train:f3855e707e9d956ab105eae407d250bb, text+image, multi-hop)
(multimodalqa, train:62df23c9c834138384e5d0e74a9f2b8b, text, single-hop)
(multimodalqa, train:b9c7f39d70410f052f39a6f771473d52, text+table, multi-hop)
(multimodalqa, train:b6447e039936cbe2bba23cb7ea4597af, text+table, multi-hop)
(multimodalqa, train:5485a0531a89c0ded61a65d340d642ad, text, single-hop)
(multimodalqa, train:04e3f089555c32094d52c382f8d45435, text+image+table, multi-hop)
(multimodalqa, train:7c6460260bea8315de8573e200b3b965, text+image, multi-hop)
(multimodalqa, train:7ac7b25ba47c3c061cbfac0bbf21be8a, text, single-hop)
(multimodalqa, train:55e1a38f47b6efc7298c46da658b9915, text, single-hop)
(multimodalqa, train:b9a72185fd328b4f9b9ffaa16f8c003e, text+table, multi-hop)
(multimodalqa, train:9deff52e1919ba267a39bc885f31b94c, text+image+table, multi-hop)
(multimodalqa, train:f63c03b4b2afa443f9beec075c60f3e5, text+table, multi-hop)
(multimodalqa, train:fd46add4b051ed3f96a492456dab1cb1, text+table, multi-hop)
(multimodalqa, train:5e81ff3f040a9fb831c89da32f773ac8, text+table, multi-hop)
(multimodalqa, train:5c0d34310b425c5d46b752d1cb4578bd, text+table, multi-hop)
(multimodalqa, train:d777661914885b27a57ab228eb2bc39c, text+table, multi-hop)
(multimodalqa, train:c068dd8b301de5af3cdf14212f5a063a, text, single-hop)
(multimodalqa, train:79ca017f46a666a2825ca9adf5f8ed54, text+table, multi-hop)
(multimodalqa, train:277c4fe030b1933d74727f0a8ecfd9a4, text+table, multi-hop)
(multimodalqa, train:7322302b5f027cc0ed2dd5853d1549cb, text+image+table, multi-hop)
(multimodalqa, train:4e001a75d656eb5ce51acbd233297c10, text+image, multi-hop)
(multimodalqa, train:9b5e70cef0e32da371d36f37891fc7d3, text+image, multi-hop)
(multimodalqa, train:c59d82522aa701f5a16ef8f4e842259b, text+table, multi-hop)
(multimodalqa, train:4ce443d422e31e73d9ce2f0108ba2728, text+image+table, multi-hop)
(multimodalqa, train:549c0d6829bbde1fc7d7a59eed4acd59, text+image, multi-hop)
(multimodalqa, train:97c32707f2018f24accb3e3da7df096a, text+image, multi-hop)
(multimodalqa, train:4c3cdc1b9d569e11567641a9d9857042, text+image, multi-hop)
(multimodalqa, train:12948786a2ca72e15c575058220a810d, text+image+table, multi-hop)
(multimodalqa, train:b6d73a1e3daa53aced3ccecb936ceac0, text, single-hop)
(multimodalqa, train:b3dc79754232e4f6fd66fa2dd6f8d380, text, single-hop)
(multimodalqa, train:b27350d4d44f7cb6915518b39cfd2885, text+image, multi-hop)
(multimodalqa, train:2195435d8c7b62484e3cdceb2a3a883c, text+image, multi-hop)
(multimodalqa, train:84acfd68fb8139a2056d8ef24000f075, text+table, multi-hop)
(multimodalqa, train:99070be2a091f631a298f12ffc633886, text+table, multi-hop)
(multimodalqa, train:10e8d143bca076ffa4174003e50c969c, text+table, multi-hop)
(multimodalqa, train:3cbaf65b32421db1885e3fc9b930ab84, text+table, multi-hop)
(multimodalqa, train:565028871275781e5fc1885e6d3ff4b4, text, single-hop)
(multimodalqa, train:831cdc1451ce1c4fa4cd3dcac202e5d7, text+table, multi-hop)
(multimodalqa, train:76e19d4d83944ef62d5f239eaeab831a, text+image+table, multi-hop)
(multimodalqa, train:3a86444004480be49144dbea3f0a1db6, text+table, multi-hop)
(multimodalqa, train:2610957eff833bb2c7773b9651b1eb02, text+image, multi-hop)
(multimodalqa, train:abfd1ca4fb1baa37a3c77271519a85e4, text+table, multi-hop)
(multimodalqa, train:0a941145aec024e0c8fb4f48378a8ae5, text+table, multi-hop)
(multimodalqa, train:1b98e5397850e193c5f4fedd7dafacbb, text+table, multi-hop)
(multimodalqa, train:d0e2b04527d53d430baa450c392d3e47, text+table, multi-hop)
(multimodalqa, train:ded6297e58486237b1ffcd2c61f6d10b, text, single-hop)
(multimodalqa, train:b6adbbc93a99c2e454cd1e587a07d49b, text, single-hop)
(multimodalqa, train:0bb668528fb26bde4ffe7ee1a30a850e, text+image+table, multi-hop)
(multimodalqa, train:2dc0ed24b886d4db9cfef94e897cee0f, text+image, multi-hop)
(multimodalqa, train:3d2ea0cd1714fa7054aecbc718e2e981, text, single-hop)
(multimodalqa, train:c159d7f7fc72416760d699cd5bd181a1, text, single-hop)
(multimodalqa, train:52cadbaae3488c02ba7fea209701e3a4, text+table, multi-hop)
(multimodalqa, train:c341ce78ee1c4de5d728775f3327b32c, text, single-hop)
(multimodalqa, train:b4d735b94074c6c1d90de00077b40236, text+table, multi-hop)
(multimodalqa, train:d38f2dab26abb8199497a78336a556fa, text+table, multi-hop)
(multimodalqa, train:36c8e2270637ff544f8431f8e8c6907a, text+table, multi-hop)
(multimodalqa, train:a34f7757dcc71289c944c2a6ff29a1db, text, single-hop)
(multimodalqa, train:956fcacf1336e4b3af82865537d76d2c, text, single-hop)
(multimodalqa, train:840415f763668e7f830c7fcb91980bbe, text+table, multi-hop)
(multimodalqa, train:d04ebbd23906ac70699216e8e004fc4d, text+image, multi-hop)
(multimodalqa, train:b55db9211e68b93d865cd6fc7240bbbd, text+table, multi-hop)
(multimodalqa, train:1dc179938db3ad189ffb21f7cce48cc0, text, single-hop)
(multimodalqa, train:0f563ef7859658a3cee3989af5de3963, text+table, multi-hop)
(multimodalqa, train:2043bcab02dc939d5e323c823758fd19, text+image, multi-hop)
(multimodalqa, train:9b9a3bd816beb51c10c6c54a48540a85, text+table, multi-hop)
(multimodalqa, train:d686f4cc6d47b6b4943f44db6220850f, text, single-hop)
(multimodalqa, train:1bb93d374dff2c8c35dc482fc6458365, text, single-hop)
(multimodalqa, train:6e4a66169dca8f1d50334bf1c9871456, text, single-hop)
(multimodalqa, train:7c45763293b9082c9a8b3339491a9b96, text+image+table, multi-hop)
(multimodalqa, train:2904b3fbeecbfb0c67dc440bb443667f, text+table, multi-hop)
(multimodalqa, train:30736798a94c3b3f31f8f1b603652c7b, text+image+table, multi-hop)
(multimodalqa, train:9ad96baf186f432a5d192bf41c3f298d, text+image+table, multi-hop)
(multimodalqa, train:a0493edefe1a0ef5b12eba316f0f3888, text, single-hop)
(multimodalqa, train:7b63f1c5fa16e217ffcdf54a4f8ecbdc, text+image, multi-hop)
(multimodalqa, train:767331090d5ae0134583e27ae4e0e8bf, text+table, multi-hop)
(multimodalqa, train:ffa65a18d758fc95651fc8658a81a2d0, text, single-hop)
(multimodalqa, train:3451be2cfea33c0841b1550cfa14dc44, text, single-hop)
(multimodalqa, train:dd92dbb36b70ac242b7d8406fcf73c02, text, single-hop)
(multimodalqa, train:525d3076ebe88acf94cdd04dff327bd0, text+table, multi-hop)
(multimodalqa, train:1869a4f780c6a80df20b221a811f20cd, text, single-hop)
(multimodalqa, train:c9a847cd0421c165f302a20021fe9886, text, single-hop)
(multimodalqa, train:40f9415c6bbe7629339fb904f6052224, text+image, multi-hop)
(multimodalqa, train:785ed55c35ae502713abac80a5c05dc7, text, single-hop)
(multimodalqa, train:20c8d6d9ceb4a172bc71d5801afd5c69, text+image+table, multi-hop)
(multimodalqa, train:003a7aa06ce112ecbd319f1e4176f65f, text, single-hop)
(multimodalqa, train:e1cd4b27335ec562250ed7d0876aff1e, text+table, multi-hop)
(multimodalqa, train:c7e412a376bde8bc99810ec489a81f33, text+table, multi-hop)
(multimodalqa, train:991973ab929d55ad8838b117c276040d, text+table, multi-hop)
(multimodalqa, train:1cb2b6b5f21529fa6dd9a25115cb72a7, text+table, multi-hop)
(multimodalqa, train:d9f93db02dd65e4ac3ecdc7d72d5ae91, text+table, multi-hop)
(multimodalqa, train:dd6c32f071cff335a8cb3ccbe4585734, text+table, multi-hop)
(multimodalqa, train:0e451634120400d9627e9a5f36c6b865, text+table, multi-hop)
(multimodalqa, train:44562d5cde9106f647c864e91e89d212, text+table, multi-hop)
(multimodalqa, train:79ce570623f74ac39fd4123c903fa91d, text, single-hop)
(multimodalqa, train:da311ce75906fd5d47832108b98cdce9, text, single-hop)
(multimodalqa, train:e7f150fc9ff2f0555381363e18df8899, text, single-hop)
(multimodalqa, train:a16993cc8e1c53d1e0486d2ebb3b7da3, text+table, multi-hop)
(multimodalqa, train:2778ac096b7705aca24e62fcfb5ee86e, text+table, multi-hop)
(multimodalqa, train:246d19ad4b4d6c56f0de29c79dfc59ab, text, single-hop)
(multimodalqa, train:4bc23e8ee21a9fc8fe30a8e71ede926b, text+table, multi-hop)
(multimodalqa, train:19c8f943d55e7556e9d5604782865b53, text+table, multi-hop)
(multimodalqa, train:56860fbd75f45aaa6f1cf091b95239e7, text+image, multi-hop)
(multimodalqa, train:ee0bdfc40fbac6a1183aaa1c73ba1794, text+table, multi-hop)
(multimodalqa, train:7552b7b06ff86d605ef8beb6e08916c5, text+image, multi-hop)
(multimodalqa, train:ec77ef945b65d80ab02f822a6cbaf0f2, text+table, multi-hop)
(multimodalqa, train:10e35770e9ff458d9cc7a80b03625e72, text+image, multi-hop)
(multimodalqa, train:4e804f9b28f7d3e5e8ca28ef6e637a46, text+image+table, multi-hop)
(multimodalqa, train:14e6a1c5f8d31384ac72961958b75af2, text+image, multi-hop)
(multimodalqa, train:ab43965e1a85633107338156b7bc8296, text, single-hop)
(multimodalqa, train:6f9710784ce869e5b9c6fe5627e389bb, text, single-hop)
(multimodalqa, train:2256653936229f4ecb7bb3ffa99e26e8, text, single-hop)
(multimodalqa, train:9b8f23ef358c53e2634f36a06ada811d, text+table, multi-hop)
(multimodalqa, train:cd59cb3271ce4714de66ba2d3362c8e1, text, single-hop)
(multimodalqa, train:c16b83a57b02dd0fe8e15412ddebf644, text, single-hop)
(multimodalqa, train:d5a6ff0d2c7eb25904e3dbdb837a2ed5, text+table, multi-hop)
(multimodalqa, train:82b885a1ba4dea2c45b8621cff0b5544, text+table, multi-hop)
(multimodalqa, train:47fd796f0a29dabcf3a7932cff32faf9, text, single-hop)
(multimodalqa, train:a0398681056a36d89eb28fa9928d23a6, text+image, multi-hop)
(multimodalqa, train:569104c4fdf39f910b95d11491d1fe98, text+table, multi-hop)
(multimodalqa, train:7d9d153f8900366b77c87cfe078fc8db, text+table, multi-hop)
(multimodalqa, train:291ac477b5f1c1596dd16147ff7ee74c, text+table, multi-hop)
(multimodalqa, train:3bceddbb815d3922a8dcce4bb72b4298, text+table, multi-hop)
(multimodalqa, train:99fc06aac2aec08d999942ba7fab1225, text, single-hop)
(multimodalqa, train:e8174a74247cf53ef2fe910edf2532f8, text+table, multi-hop)
(multimodalqa, train:ce84561646d88dbeef357e2c9442a75b, text+table, multi-hop)
(multimodalqa, train:eef26d899436cd2b46ce5db8ce9774a3, text+image+table, multi-hop)
(multimodalqa, train:f507f19319ec07fb6ac2c80c53a392e9, text+table, multi-hop)
(multimodalqa, train:5435d85cf28ecae5791157911aae0e57, text+image, multi-hop)
(multimodalqa, train:77afed404c680a7ea2a44e739c51e0b0, text+image+table, multi-hop)
(multimodalqa, train:55cd2db9e6aede63be6d5201d84acfe0, text+image+table, multi-hop)
(multimodalqa, train:0bb0fdb1667fab91cece905f5c23dd72, text, single-hop)
(multimodalqa, train:ebfafe699609e071a4655eddd7c5a7b1, text, single-hop)
(multimodalqa, train:e471f3d705fc9578c2de4bd6212e45bb, text+image, multi-hop)
(multimodalqa, train:562f32f9bd4e15c555fb443327c11f53, text+image+table, multi-hop)
(multimodalqa, train:4449d74b22bc66b4518337779fa05d74, text+image+table, multi-hop)
(multimodalqa, train:96afb83692d9462309f53430b1b821da, text+table, multi-hop)
(multimodalqa, train:e324357c157d80fd6d815654340f64cc, text+image+table, multi-hop)
(multimodalqa, train:225324cb962b67cffc2f67836e06453d, text, single-hop)
(multimodalqa, train:30f906d5c63ee6af6827d41a87efa6e1, text, single-hop)
(multimodalqa, train:7d9e01856c50b0de09967f371bbe9422, text+image, multi-hop)
(multimodalqa, train:94bf8ba7ac37203f1fa38f0e91635ab8, text+table, multi-hop)
(multimodalqa, train:8a2ea8f3f50ee42e236b424072587e0e, text, single-hop)
(multimodalqa, train:ec7bf4399c76534a95113a2f9d5d2187, text+table, multi-hop)
(multimodalqa, train:5c61db350a207acfb17817b3e4fac37c, text+table, multi-hop)
(multimodalqa, train:7facb5416120a926af0d4a70e442fbd4, text+table, multi-hop)
(multimodalqa, train:26f7e98a379abf4f94a23147b868fb9a, text+table, multi-hop)
(multimodalqa, train:7d1890e2cc6946a13f5faf9ee04f503e, text, single-hop)
(multimodalqa, train:64f9c0ced4726e9291fe843a0dacee23, text+table, multi-hop)
(multimodalqa, train:aa20b2f81e88993cdfdba5ecbf352b16, text, single-hop)
(multimodalqa, train:45942cf191d94b14eb55b8e8b6468b19, text+table, multi-hop)
(multimodalqa, train:5cd5945fbbfa23d5722ac521feb9fe8d, text+table, multi-hop)
(multimodalqa, train:e9166d0a6e439480d79a02b4935eea69, text, single-hop)
(multimodalqa, train:baf7a65e0d671c17e7af9f8b67e8f6bc, text+image, multi-hop)
(multimodalqa, train:b465e33492cebe9165d859483a4ffd4c, text+image, multi-hop)
(multimodalqa, train:a1c4bd2c7c9bf75fe268ab602c4322c6, text+table, multi-hop)
(multimodalqa, train:eee2b7146a851e7a82a3d8b91ec90d06, text, single-hop)
(multimodalqa, train:6a7c9ae054e73ce530418ac07d52041d, text, single-hop)
(multimodalqa, train:52c725566ba64a621b3c7f186b1d9296, text+table, multi-hop)
(multimodalqa, train:ce0377958477d36c74bafe0ac2a2c208, text, single-hop)
(multimodalqa, train:e4fa20373d67867ee9440b07fb3e0ff8, text+table, multi-hop)
(multimodalqa, train:f65f2d2f16dda32d95b1d85ed034b8a0, text+table, multi-hop)
(multimodalqa, train:dd3dca2eb3d060651f6d8057b6c8dd9d, text, single-hop)
(multimodalqa, train:a3d51ef1b9683124c5b102454bfa5741, text+image, multi-hop)
(multimodalqa, train:75a2d06acc64b8a345ca1b38d1552c45, text+table, multi-hop)
(multimodalqa, train:04fce4f6f8e98325ac7dd1ec2015b87e, text+image, multi-hop)
(multimodalqa, train:3d16d4d42bfa89855f2d8f66c0046285, text, single-hop)
(multimodalqa, train:b0189e3f8107c864ac9e7477c59e87c4, text+table, multi-hop)
(multimodalqa, train:cfb7a0b8f53b715f550902345b3e2180, text+image, multi-hop)
(multimodalqa, train:0ff2259ded2b128f71d3a940b7a9852f, text, single-hop)
(multimodalqa, train:ad8441609d146090e415dba3e17c98b3, text+image+table, multi-hop)
(multimodalqa, train:d5de42a8e60bedb6fd6d14f62a2b0f42, text, single-hop)
(multimodalqa, train:f7aa436228ed04b5604f058042a80f24, text, single-hop)
(multimodalqa, train:4a4d2d870d8ff5ab9ac99d4c72135674, text+image, multi-hop)
(multimodalqa, train:27280f5fec7e46b2ee8a88ae772095f2, text+image, multi-hop)
(multimodalqa, train:0291d81e864df511d611b1d5d9552fd9, text+image, multi-hop)
(multimodalqa, train:9029096559546affd536d6463dbe8753, text+image+table, multi-hop)
(multimodalqa, train:ba90a6dbbd5ff0fa6bebf191569e6f9e, text+image, multi-hop)
