(scienceqa, train:1, science, geography)
(multimodalqa, train:4d83d460c086080f7158ae7c65bfef76, arts and entertainment, sports)
(multimodalqa, train:fce9984b43ac64ccc295f1b2e608574c, science, general knowledge)
(multimodalqa, train:87483647b5d579b6c5959b896f10431d, science, general knowledge)
(multimodalqa, train:ecccb21508d53c72cae1b159c92215e0, society, geography)
(multimodalqa, train:b2064f1ed813c02b03b344ca0b11ccf0, arts and entertainment, film, music and literature)
(multimodalqa, train:a6f7bc1cab447e1c483c21cbdfaf470e, arts and entertainment, film, music and literature)
(multimodalqa, train:81b55c2d4377c67e267ea642f8391edb, arts and entertainment, film, music and literature)
(multimodalqa, train:71a024ac3aea9e621ae14835c0433703, arts and entertainment, film, music and literature)
(multimodalqa, train:4a0342fc0c1379e5796476c8e9920076, science, general knowledge)
(multimodalqa, train:e645eaf384de98dc706fca19b87cb563, science, general knowledge)
(multimodalqa, train:de69a21e6db998f3dfff129048091195, society, geography)
(multimodalqa, train:8de27e52fb09307b1f3a8934cfca5c44, science, physics)
(multimodalqa, train:4767836bb702290363547b8f5071670f, society, history)
(multimodalqa, train:e3e2d76a75b2bc26a8e625ba774ae12b, society, history)
(multimodalqa, train:7c6e33eb860fb9781603e73ce8c4af6e, economics, business and finance)
(multimodalqa, train:354944f4909bd5b3eea9c525f7ee2085, arts and entertainment, film, music and literature)
(multimodalqa, train:81c0feba940e695cb417971efa2bb0ce, society, geography)
(multimodalqa, train:48a2633fa5b7573ffaa1a2157767feb0, science, general knowledge)
(multimodalqa, train:e60bc1d120be994c14e94123568a74c3, science, general knowledge)
(multimodalqa, train:5b2c7529f2cf2b648d5d5a85437f0f9c, science, general knowledge)
(multimodalqa, train:ab3aaf26b1826a4cb1f72f0ec6be7d38, science, general knowledge)
(multimodalqa, train:6b0b608430ad2d3e8a6a4261c34be7e4, science, general knowledge)
(multimodalqa, train:33d561382df11f01d9e0c06764bc5c3b, science, general knowledge)
(multimodalqa, train:db32de76f1f97d8510010dcf3f251087, science, general knowledge)
(multimodalqa, train:815a23526611a51e4bc55c4d78699c8d, science, general knowledge)
(multimodalqa, train:3ca8546265f0e7f0e1b6ff6a11cc6774, economics, business and finance)
(multimodalqa, train:a02609352ed0d4df7b22d513781f2882, science, general knowledge)
(multimodalqa, train:410fd3ada205e6742725f198e6ff0c01, science, general knowledge)
(multimodalqa, train:c5cdf7866886c0cba396dbc823e8348f, science, general knowledge)
(multimodalqa, train:65e3a46a299a8aae5ab27dfc3c54f245, arts and entertainment, sports)
(multimodalqa, train:cf6b3e754d7869178e4117dfab7ea6a0, science, general knowledge)
(multimodalqa, train:322eb889e147d2c57a7156937508a724, science, general knowledge)
(multimodalqa, train:b4dbe1ef1c7816a851cb54d150ed7fd8, science, general knowledge)
(multimodalqa, train:78f632f9c5355028db3ce38e4b57e8f4, science, general knowledge)
(multimodalqa, train:7598b0fc31fa733653a383a1facce193, science, information technology and engineering)
(multimodalqa, train:70dbb7a9198374bc227f6bdd797e3521, arts and entertainment, sports)
(multimodalqa, train:90b5c90953def7bdf1ff1b557df60d07, science, general knowledge)
(multimodalqa, train:0258ecf06e1875cd41989c3b76712662, science, general knowledge)
(multimodalqa, train:71453faf004fc54f2c8e8380625110f3, science, general knowledge)
(multimodalqa, train:37a8e9426f6f554c9a2a89c75d929617, science, general knowledge)
(multimodalqa, train:52223dee2925a9cab40843eb20109f9a, science, general knowledge)
(multimodalqa, train:f162a260861d50d79498542293079325, science, general knowledge)
(multimodalqa, train:e6f482eb88321606598b1c2f8778f0de, society, geography)
(multimodalqa, train:4a1039af47b65256220351b6f6d09a48, science, general knowledge)
(multimodalqa, train:ce97a6aad68ce5de61468bc808517d1a, society, geography)
(multimodalqa, train:4074dc81854c53889d1fa450a86fc756, society, geography)
(multimodalqa, train:2456b1eb21a1e6a39fdc752ba2940e5c, society, history)
(multimodalqa, train:b063cfd7e25efed1b9066d51e17b03ee, society, geography)
(multimodalqa, train:7a97d2d5c59717663c9e39348025e885, arts and entertainment, film, music and literature)
(multimodalqa, train:bc226e9aa43b709e8b8d4e27d75906ea, society, geography)
(multimodalqa, train:1002eb63b6df0f8fb4bee44bb8e52cde, arts and entertainment, sports)
(multimodalqa, train:b0ce1ade57ef1dcfeea8af4bf711d844, arts and entertainment, sports)
(multimodalqa, train:ce657e298bb1392cbfca6387c0aa4e9b, arts and entertainment, sports)
(multimodalqa, train:abc52fe7e2f8d890d545b8a86aa507b2, arts and entertainment, sports)
(multimodalqa, train:5e0cde29de4d703b1cdc51e99119ca86, science, general knowledge)
(multimodalqa, train:f18e9baab097e055504fd63bf5832a57, science, general knowledge)
(multimodalqa, train:7fe97b12803d4f22b9beb45830ce458f, society, geography)
(multimodalqa, train:3a52eb8df5ef019ddb2574d2e7c9c952, society, geography)
(multimodalqa, train:fb7197732261a24d2388d47e070ee574, society, geography)
(multimodalqa, train:2032dfa2ad857b9d5c92c07caa73a7cf, arts and entertainment, sports)
(multimodalqa, train:f06a515d817612fbd65f163404b2baef, arts and entertainment, sports)
(multimodalqa, train:7f3b50d0c8051042db3ae212326c19f7, society, geography)
(multimodalqa, train:80aba7fa5c2208d4a21b19e1c2334505, science, general knowledge)
(multimodalqa, train:629f7129265b659eac5d32f0081ac2ca, society, history)
(multimodalqa, train:aa21cc34c861f1a17696d623ee408ec5, society, geography)
(multimodalqa, train:c36f90f961b68bf3407cec65fb81300c, arts and entertainment, sports)
(multimodalqa, train:a9022068b6e0fd1fc528c6c82e503286, arts and entertainment, sports)
(multimodalqa, train:da3afac4e56565c851995145d9ab14da, science, general knowledge)
(multimodalqa, train:9b88ccd5a79c6e5c603162235acf0982, society, geography)
(multimodalqa, train:52f5884263a1eae541dcff15039430fc, science, general knowledge)
(multimodalqa, train:b2300ff6ec90a374c58b2e128be6a591, science, general knowledge)
(multimodalqa, train:e16c31dc5001d3eff306a03856151f36, science, general knowledge)
(multimodalqa, train:75cee366d4283358de4371697df9264f, science, general knowledge)
(multimodalqa, train:3afe09c03d171c07cc8167c9b65f2d7d, science, general knowledge)
(multimodalqa, train:04ba56d5203111715a6b2f8d5789b110, arts and entertainment, film, music and literature)
(multimodalqa, train:cbe70caef6da27066b0471dcbd5ed3d6, arts and entertainment, film, music and literature)
(multimodalqa, train:ea90c740d8bfc93ee7f5fb17feca15b4, society, history)
(multimodalqa, train:f37320e534064a2abadd12eae5edb6f9, science, general knowledge)
(multimodalqa, train:49f9be491951f918fe81177a05e48985, science, general knowledge)
(multimodalqa, train:2671ede0dc2966d816936664172bfa8e, science, general knowledge)
(multimodalqa, train:df1048a2e71dd773fc19af4d6f77063a, arts and entertainment, sports)
(multimodalqa, train:80df7c0fe72f3891b57305ea24ea54d6, science, information technology and engineering)
(multimodalqa, train:4d6ccd90e0033b42bae567348597c8d1, society, history)
(multimodalqa, train:90eb627ca9b340a8bcc009c0173e4c22, economics, business and finance)
(multimodalqa, train:c7ee1ed03f20d6c9e171b1ca26e2cdfa, economics, business and finance)
(multimodalqa, train:03dc252039dc6d504018d16068f623ab, arts and entertainment, sports)
(multimodalqa, train:ca1646da423fbf217b94886786f553ad, science, general knowledge)
(multimodalqa, train:d2d3263d8ff5be5cb3601eae4a048138, science, general knowledge)
(multimodalqa, train:2ab6a82d36d43a25e1f2f234116b5a1a, science, general knowledge)
(multimodalqa, train:1c59d7646cc6dddbb3a18f9a8574ee8c, science, general knowledge)
(multimodalqa, train:1731e5cdd29fb66ef1b145da9d255f19, science, general knowledge)
(multimodalqa, train:56d9edf3fe6bb4190e11e55cbf9ad41e, science, general knowledge)
(multimodalqa, train:1ca2ca9c1b3a4604037e331a8575d72f, science, general knowledge)
(multimodalqa, train:9079f84af4a79b212f0578a601bb09f6, arts and entertainment, film, music and literature)
(multimodalqa, train:310f1b4701e888067f26d5605c250c9b, science, general knowledge)
(multimodalqa, train:211ad40b0d7b983bf10de548157ae080, society, politics and law)
(multimodalqa, train:8c2bff3c6153e847585446b2e755e0c6, arts and entertainment, film, music and literature)
(multimodalqa, train:8047de14106e7391ad923562b31c6cc0, science, general knowledge)
(multimodalqa, train:d65d3468f100a72d2b4ad24fd5183aae, arts and entertainment, sports)
(multimodalqa, train:ef769d0e6c9f224dce698764d0579e0e, arts and entertainment, sports)
(multimodalqa, train:def51cefbc691623769ff508d2d8c077, arts and entertainment, sports)
(multimodalqa, train:d9ee909f33578287d314e835e1ada6b2, arts and entertainment, sports)
(multimodalqa, train:d216f64c47611662ddf16b4f46500d50, arts and entertainment, film, music and literature)
(multimodalqa, train:c37a4ce1743531f5f31827974b61e672, arts and entertainment, film, music and literature)
(multimodalqa, train:527138ec1e260cdc90ba9bbc95acfa1a, science, general knowledge)
(multimodalqa, train:c03278d35267e2099a974c1461fdea09, arts and entertainment, film, music and literature)
(multimodalqa, train:52d461177eb2239c058fe14f91602564, arts and entertainment, film, music and literature)
(multimodalqa, train:9989dde3b6ceec661a62ec91886ac1f1, arts and entertainment, film, music and literature)
(multimodalqa, train:19e5c0dd69fed3836e9a20872523875e, arts and entertainment, sports)
(multimodalqa, train:cb3d1715b7e4e01423eef7747f94adf2, arts and entertainment, sports)
(multimodalqa, train:9fd5273f0e65257c60e0c4c6092ff40d, arts and entertainment, sports)
(multimodalqa, train:4657e23d18e81f246afd1d0df51c73fb, arts and entertainment, sports)
(multimodalqa, train:ba9a9bfaa83ecb432d051039e6f7e6a8, arts and entertainment, sports)
(multimodalqa, train:dade673753950098fc83ada44d209606, arts and entertainment, film, music and literature)
(multimodalqa, train:4978cba443f05bc11344524d8a51f496, arts and entertainment, film, music and literature)
(multimodalqa, train:e6ca6803d37639d6735a710d21510e6c, science, general knowledge)
(multimodalqa, train:39df1b9df4d29cfc42be2ff9072899d9, arts and entertainment, film, music and literature)
(multimodalqa, train:dd97434b0fcdc5e5c1c8c0f6c53163cc, science, general knowledge)
(multimodalqa, train:54368ea7c4f7ad504d29d896dae2db4a, society, history)
(multimodalqa, train:836f99475078d4f88943bb130f4bcd83, arts and entertainment, sports)
(multimodalqa, train:b02838257c8a29b9b0a95011d1a28bfe, arts and entertainment, sports)
(multimodalqa, train:638a018ecd93d906aa45010741453722, science, general knowledge)
(multimodalqa, train:49cd16cc41a99307bc7303edf7189877, arts and entertainment, sports)
(multimodalqa, train:24a0db3255abb0498ae4372d4a5f237a, arts and entertainment, sports)
(multimodalqa, train:b4cf6f7ada2013726d3ea50a5ca46a0b, arts and entertainment, sports)
(multimodalqa, train:9c42cbabf23093426dda091c33918bc1, economics, business and finance)
(multimodalqa, train:f4d6ff4189c79cba598d92d3983d88fc, science, general knowledge)
(multimodalqa, train:82baec542922ecc4b32e7b7d40561626, science, general knowledge)
(multimodalqa, train:d8f591fdf59a81f26476da8e8c10e6fe, society, geography)
(multimodalqa, train:155c88ff665476dc1b9f464ba7e92abc, economics, business and finance)
(multimodalqa, train:f6caaa98193f39104c138966e33ae018, economics, business and finance)
(multimodalqa, train:f25397128f9232a91bd71c9f2d62b8ed, science, general knowledge)
(multimodalqa, train:d1803df18c564cad440759aa5f389497, arts and entertainment, film, music and literature)
(multimodalqa, train:029d2a46bf5dbf991cb9cbd40450cf39, arts and entertainment, film, music and literature)
(multimodalqa, train:090b30cd5b471228556d35457e74fe5b, arts and entertainment, film, music and literature)
(multimodalqa, train:30391f3ee288b09c2702a3a75b024c77, arts and entertainment, film, music and literature)
(multimodalqa, train:54e094d94073e61ed27c08882fd34116, science, general knowledge)
(multimodalqa, train:833f864da260344fc6b97fc77cb88f24, science, general knowledge)
(multimodalqa, train:8e8ff7f3a7b9dfebc5274e0d37f16e1e, arts and entertainment, sports)
(multimodalqa, train:1f3688f039a577f713deaafbf000278f, arts and entertainment, sports)
(multimodalqa, train:aaab3ac30d2c5027d82de6d0a223a262, science, general knowledge)
(multimodalqa, train:49716b20591fce1711f28366410163ba, arts and entertainment, film, music and literature)
(multimodalqa, train:ce7987c6476087295c76fa55ec5b1ad8, science, general knowledge)
(multimodalqa, train:28d8d99c23f91ae123816f3c8f4721e7, science, general knowledge)
(multimodalqa, train:5e1e1c3d2f1b8163763f13ddf277df50, science, general knowledge)
(multimodalqa, train:f71b5f01a89a8544c30f512c2a6a2ee2, science, general knowledge)
(multimodalqa, train:9f55dfd9bafe806f03cc15eb71cbbcab, science, general knowledge)
(multimodalqa, train:7066291acefee6946ff709da0075e854, arts and entertainment, film, music and literature)
(multimodalqa, train:e5808751ee04fc94e55de27f4ba5c83a, arts and entertainment, sports)
(multimodalqa, train:21363158eb139d82ce226d496bff7e33, arts and entertainment, sports)
(multimodalqa, train:d64e251a31c246fbc8951fd374f10934, arts and entertainment, sports)
(multimodalqa, train:95219f482dff30c73bfbf8a01dbd87c5, science, general knowledge)
(multimodalqa, train:66676b97410e0149ede36ac071a48976, science, general knowledge)
(multimodalqa, train:d36de2c99aa6ae54aefc10c4e8b46366, arts and entertainment, sports)
(multimodalqa, train:79860bb9b3e52fc5ca0045cb7e738897, society, geography)
(multimodalqa, train:8ba76a7a4e2b3dde71a9c1dc4d38b84c, society, geography)
(multimodalqa, train:e93d06a2d0d6bcbafec6258870cb433b, arts and entertainment, sports)
(multimodalqa, train:60e03fca946d8c85378ec240f06a84f0, science, general knowledge)
(multimodalqa, train:9f16869f2b7328ad6c0233326edacbb0, arts and entertainment, film, music and literature)
(multimodalqa, train:f58b30618d0999a442b9ec44f2c067a6, arts and entertainment, film, music and literature)
(multimodalqa, train:4ec9317ed4dde025822a72d891767a63, economics, business and finance)
(multimodalqa, train:2fd100f74b8d1710c8cc8ae21df63726, society, geography)
(multimodalqa, train:29fdb132e0e48b89a77cbca8a8456906, society, geography)
(multimodalqa, train:26ac9d325a8887b8b3db37e19c19bbfa, science, general knowledge)
(multimodalqa, train:1beafe464cd62f5d89687ad50f7e0aac, society, geography)
(multimodalqa, train:1b8615609e05432dbf241dae507ef4a6, arts and entertainment, film, music and literature)
(multimodalqa, train:787498dd55d332d6e3e1712ac2480323, arts and entertainment, film, music and literature)
(multimodalqa, train:0ed39dfa037c8b24547d303d1ac2c519, arts and entertainment, film, music and literature)
(multimodalqa, train:47e5baf545118e13fc63abb4f9884f9e, science, general knowledge)
(multimodalqa, train:5ea7e6dc372c381563c8f2b260bf2cd6, arts and entertainment, film, music and literature)
(multimodalqa, train:8415b6f9d9d39a8a92e7cff534d954f9, society, geography)
(multimodalqa, train:d915dab0326495742e23b454117f2662, science, general knowledge)
(multimodalqa, train:52aea388b203b9911c6494a8ede4b3d7, arts and entertainment, film, music and literature)
(multimodalqa, train:f5ce5ea366b9a297a98793cf820cce4a, arts and entertainment, sports)
(multimodalqa, train:68536a3df86e57bc387445f9c2bb559a, science, general knowledge)
(multimodalqa, train:0843c451adf08c4c02dc6058da05ad47, science, general knowledge)
(multimodalqa, train:d326e68a99c534fa91ad69add06be5ab, arts and entertainment, sports)
(multimodalqa, train:09a83a528f87d9ade5103f9c673560a2, society, history)
(multimodalqa, train:29be3cff7ebd623be43e8f1036ab053e, science, general knowledge)
(multimodalqa, train:f024f3060ea05d66b0cde7fd2143581e, science, general knowledge)
(multimodalqa, train:a5f3fad53418e57789c2a380f02e39e6, science, general knowledge)
(multimodalqa, train:c9d56519987dcd957539570cf76ed811, arts and entertainment, film, music and literature)
(multimodalqa, train:9925c499cd2b1bb4782bae9c91fa0106, arts and entertainment, sports)
(multimodalqa, train:d80c162196be5161e111b5ff3adcaecb, science, general knowledge)
(multimodalqa, train:7fe0c9df9e5da03231b3c77f374dd176, arts and entertainment, film, music and literature)
(multimodalqa, train:3962cb4bc45493abf467c643fac26b2c, arts and entertainment, film, music and literature)
